paragraph,paragraphNumber,filePath,fileName,matchingKey,PoliceReform,Operations_PatrolsInterventions,StateAdministration,RefugeeAssistance,ElectionAssistance,LegalReform,CivilSocietyAssistance
"37. [LOC] continued to provide document certification services. During the reporting period, 845 documents were processed, including 543 relating to pensions and 304 to civil status, such as high school and university diplomas, and marriage, birth and death certificates. [LOC] also continued to facilitate liaison between the [LOC] authorities and the International Criminal Police Organization. [LOC] received and processed 20 requests for the issuance of international wanted notices.",37,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,True,False,True,False,False,False,False
"38. I welcome the resumption of the high-level European Union-facilitated dialogue between [LOC] and [LOC], with the latest meeting facilitated by the European Union High Representative for Foreign Affairs and Security Policy on 24 June in [LOC]. While that meeting did not break new ground, the resumption of the dialogue process provides a renewed opportunity to address long-standing differences, which is fundamental to any sustainable solution. I encourage leaders in [LOC] and [LOC] to continue to advance their mutual engagement, including towards the full implementation of the agreements reached within the framework of the European Union-facilitated dialogue.",38,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"39. The roadworks attempted within the special protective zone of the [LOC] monastery on 26 March remain a matter of concern. The Law on Special Protective Zones and the conclusions of the Implementation and Monitoring Council, charged with overseeing all construction in and management of the special protective zones, must be upheld. I commend the efforts of the international community to speak out in a single voice against possible transgressions.",39,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"40. I note with increasing concern that, six months on, the investigation into the murder on 16 January of a [LOC] Serb politician, Oliver Ivanović, in broad daylight in [LOC] remains unsolved. I call upon the [LOC] authorities to intensify their investigations, making use of all available channels of assistance.",40,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"41. With the recent conclusion of the judicial executive functions of EULEX and the departure of international judges and prosecutors from [LOC], the [LOC] authorities will soon be responsible for all investigations, prosecutions and trials of serious crimes. [LOC] police, prosecutors, defence counsels, judges and other court personnel will require support to address a large backlog of cases, including hundreds of war crimes cases. I note that an independent, efficient and professional judiciary is essential for the peaceful resolution of disputes and public confidence in the administration of justice.",41,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"42. I appreciate the strong statements issued by political leaders in [LOC] in response to several crimes perceived as ethnically motivated. Regardless of the motives behind individual incidents, public confidence in the objectivity and for Peacekeeping Operations from 6 to 8 May. They have set forth an ambitious set of recommendations in the priority areas identified, and I look forward to the active engagement of all stakeholders concerned, including the United Nations, in bringing these recommendations to full realization.",42,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"44. I reiterate my call for contributions to the trust fund to support the Ashkali, Egyptian and Roma communities affected by lead poisoning in [LOC]. Contributions to the trust fund will support the implementation of projects addressing the most pressing needs of these vulnerable communities, including in the areas of health, economic development and infrastructure.",44,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"45. I thank my Special Representative for [LOC] and [LOC] staff for the energy, creativity and commitment that they have put into the work of the Mission. I also acknowledge the dedication shown by the United Nations [LOC] Team, under the guidance of the newly arrived Development Coordinator, and its renewed efforts to work in collaboration with [LOC] in delivering as one United Nations. Furthermore, I note with appreciation that the European Union and the [LOC] authorities have agreed upon the next phase of the work of EULEX. Finally, I reiterate my gratitude to the long-standing partners of the United Nations in [LOC], namely, the [LOC] Force, the European Union presences and OSCE, for their outstanding teamwork and collaboration with [LOC]. Report of the European Union High Representative for Foreign Affairs and Security Policy to the Secretary-General on the activities of the European Union Rule of Law Mission in [LOC] from 16 April to 15 July 2018",45,data/pdfs\UNMIK_S_2018_747.pdf,UNMIK_S_2018_747.pdf,UNMIK_S_2018_747,,,,,,,
"1. The present report is submitted pursuant to Security Council resolution 1410 (2002), in which the Council decided to establish, as from 20 May 2002 for an initial period of 12 months, the United Nations Mission of Support in [LOC] ([LOC]). In paragraph 13, the Security Council requested the Secretary-General to keep it closely and regularly informed of progress towards implementation of the resolution, including, in particular, progress towards achievement of the milestones in the mandate implementation plan. In resolution 1480 (2003), the Security Council extended [LOC] for a further 12-month period until 20 May 2004.",1,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
"2. In my special report on [LOC] of 13 February 2004 (S/2004/117), I indicated that, notwithstanding the significant progress that had been made since [LOC]’s establishment, [LOC] would continue to require international support in a number of areas to reach a threshold of self-sufficiency. In this context, I recommended the extension of [LOC], in a reduced size and with a modified mandate, for a further one-year consolidation phase beyond the conclusion of the present mandate on 20 May 2004.",2,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
"3. The present report reviews the activities of [LOC] since my last report, and further develops my proposals for [LOC]’s consolidation phase.",3,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
"4. During the reporting period, several important steps were taken towards preparation for [LOC]’s first elections since the country’s celebration of its September; significant bilateral assistance will be crucial for their success.",4,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
"5. Further, significant progress has also been made towards the adoption of legislation for key public institutions, as identified in my special report. The National Parliament adopted the Civil Service Act on 19 April and the Organic Law on the Office of the Presidency on 20 May. The adoption of the latter legislation should pave the way for progress towards establishment of two other constitutional bodies, the Superior Council of Defence and Security and the Council of State. The Parliament is also currently considering a bill related to the Provedor for Human Rights and Justice, an independent institution which could make an important contribution to supporting good governance and civil rights, as well as one related to commercial enterprises. On 15 April the Council of Ministers approved a government resolution on the Organic Structure of the Interior Ministry, after it was considered by the Inter-Ministerial Commission on Internal Security. However, the organic law on the Policia Nacional de [LOC] (PNTL), also referred to the Commission, has yet to be approved. It is urgent that further progress be made in that area, which will have a crucial impact upon the development of [LOC]’s police, and upon the international community’s ability to support that process.",5,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
"6. A defence act and acts related to the establishment of other constitutional bodies with security responsibility are in various stages of preparation and consideration. Their enactment, following the necessary consultation, is vital for the long-term viability and sustainability of [LOC]’s security structure. Furthermore, as emphasized in my previous report, it is essential for the effective maintenance of law and order that a basic level of clarity concerning the roles of [LOC] police and armed forces, particularly with regard to back-up arrangements for support to the civil power, be established in advance of 20 May. On that date, [LOC] will assume full responsibility for internal and external security of the country, and [LOC]’s role would be reduced to one of support only in exceptional circumstances.",6,data/pdfs\UNMISET_S_2004_333.pdf,UNMISET_S_2004_333.pdf,UNMISET_S_2004_333,,,,,,,
